Source,Dataset,ID,Cycle,Chemistry,Profile,FSI,KI,DoD_%,T_avg_C,T_stress_norm,C_peak_norm,DCSS,RBF,CVI,SoH_%,Q_Ah,Health_Label
External,NASA_B0036,B0036,63,LiCoO2,CC,0.4545,0.0883,87.17,33.51,0.04,1.0004,0.1749,1.9809,0.2066,100.0,1.7433,Healthy
External,NASA_B0036,B0036,64,LiCoO2,CC,0.454,0.0885,86.93,32.72,0.04,1.0005,0.1754,1.981,0.2098,100.0,1.7385,Healthy
External,NASA_B0036,B0036,65,LiCoO2,CC,0.4531,0.0889,86.48,31.34,0.04,1.0014,0.1761,1.981,0.2111,100.0,1.7296,Healthy
External,NASA_B0036,B0036,66,LiCoO2,CC,0.4529,0.089,86.37,31.09,0.04,1.0013,0.1764,1.9811,0.2123,100.0,1.7273,Healthy
External,NASA_B0036,B0036,67,LiCoO2,CC,0.4548,0.0887,87.25,32.07,0.04,1.0004,0.1757,1.981,0.2028,100.0,1.7449,Healthy
External,NASA_B0036,B0036,68,LiCoO2,CC,0.4572,0.0883,88.21,33.17,0.04,1.0008,0.1749,1.9811,0.2108,100.0,1.7642,Healthy
External,NASA_B0036,B0036,69,LiCoO2,CC,0.4557,0.0889,87.52,32.14,0.04,1.0011,0.1761,1.981,0.2071,100.0,1.7505,Healthy
External,NASA_B0036,B0036,70,LiCoO2,CC,0.455,0.0893,87.21,31.25,0.04,1.0009,0.1768,1.9808,0.2106,100.0,1.7443,Healthy
External,NASA_B0036,B0036,71,LiCoO2,CC,0.454,0.0894,86.83,30.94,0.04,1.0007,0.1771,1.9805,0.2092,100.0,1.7365,Healthy
External,NASA_B0036,B0036,72,LiCoO2,CC,0.454,0.0896,86.66,30.73,0.04,1.0025,0.1775,1.9805,0.2099,100.0,1.7332,Healthy
External,NASA_B0036,B0036,73,LiCoO2,CC,0.4543,0.0896,86.93,32.24,0.04,1.0006,0.1775,1.9804,0.2069,100.0,1.7386,Healthy
External,NASA_B0036,B0036,74,LiCoO2,CC,0.455,0.0898,87.16,33.27,0.04,1.0009,0.1778,1.9805,0.213,100.0,1.7432,Healthy
External,NASA_B0036,B0036,75,LiCoO2,CC,0.454,0.0901,86.66,31.82,0.04,1.0015,0.1784,1.9805,0.2084,100.0,1.7333,Healthy
External,NASA_B0036,B0036,76,LiCoO2,CC,0.4533,0.0902,86.49,30.95,0.04,1.0002,0.1786,1.9804,0.2123,100.0,1.7299,Healthy
External,NASA_B0036,B0036,77,LiCoO2,CC,0.4524,0.0907,86.02,30.59,0.04,1.0009,0.1795,1.9803,0.2094,100.0,1.7204,Healthy
External,NASA_B0036,B0036,78,LiCoO2,CC,0.4529,0.0906,86.22,30.62,0.04,1.001,0.1794,1.9802,0.2129,100.0,1.7244,Healthy
External,NASA_B0036,B0036,79,LiCoO2,CC,0.4526,0.0907,86.07,30.74,0.04,1.0012,0.1797,1.9801,0.213,100.0,1.7215,Healthy
External,NASA_B0036,B0036,80,LiCoO2,CC,0.4523,0.0909,85.99,30.48,0.04,1.0004,0.18,1.9803,0.2138,100.0,1.7197,Healthy
External,NASA_B0036,B0036,81,LiCoO2,CC,0.452,0.0912,85.82,30.67,0.04,1.0007,0.1805,1.9801,0.2109,100.0,1.7164,Healthy
External,NASA_B0036,B0036,82,LiCoO2,CC,0.4515,0.0913,85.56,30.48,0.04,1.0009,0.1807,1.98,0.2108,100.0,1.7112,Healthy
External,NASA_B0036,B0036,83,LiCoO2,CC,0.4514,0.0915,85.51,30.5,0.04,1.0008,0.1812,1.98,0.2106,100.0,1.7102,Healthy
External,NASA_B0036,B0036,84,LiCoO2,CC,0.4516,0.0914,85.65,30.48,0.04,1.0003,0.1811,1.9801,0.2146,100.0,1.7131,Healthy
External,NASA_B0036,B0036,85,LiCoO2,CC,0.4515,0.0916,85.52,30.59,0.04,1.0008,0.1814,1.9799,0.2132,100.0,1.7104,Healthy
External,NASA_B0036,B0036,86,LiCoO2,CC,0.4511,0.092,85.32,30.42,0.04,1.0011,0.1822,1.9796,0.2137,100.0,1.7065,Healthy
External,NASA_B0036,B0036,87,LiCoO2,CC,0.4508,0.0921,85.15,30.57,0.04,1.0017,0.1823,1.9797,0.211,100.0,1.7029,Healthy
External,NASA_B0036,B0036,88,LiCoO2,CC,0.4511,0.0921,85.36,30.46,0.04,1.0003,0.1823,1.9798,0.2148,100.0,1.7073,Healthy
External,NASA_B0036,B0036,89,LiCoO2,CC,0.4508,0.0923,85.19,30.55,0.04,1.0005,0.1827,1.9797,0.2115,100.0,1.7039,Healthy
External,NASA_B0036,B0036,90,LiCoO2,CC,0.4513,0.0922,85.4,31.19,0.04,1.0008,0.1825,1.9797,0.2126,100.0,1.708,Healthy
External,NASA_B0036,B0036,91,LiCoO2,CC,0.4516,0.0923,85.57,31.9,0.04,1.0002,0.1827,1.9795,0.2126,100.0,1.7113,Healthy
External,NASA_B0036,B0036,92,LiCoO2,CC,0.4519,0.0922,85.71,32.32,0.04,1.0,0.1824,1.9795,0.2167,100.0,1.7141,Healthy
External,NASA_B0036,B0036,93,LiCoO2,CC,0.4512,0.0928,85.27,30.83,0.04,1.0011,0.1837,1.9797,0.2164,100.0,1.7053,Healthy
External,NASA_B0036,B0036,94,LiCoO2,CC,0.4499,0.0931,84.67,30.29,0.04,1.0015,0.1843,1.9793,0.2133,100.0,1.6935,Healthy
External,NASA_B0036,B0036,95,LiCoO2,CC,0.4494,0.0932,84.53,30.07,0.04,1.0007,0.1845,1.9792,0.214,100.0,1.6905,Healthy
External,NASA_B0036,B0036,96,LiCoO2,CC,0.4506,0.0929,85.04,31.09,0.04,1.0004,0.1839,1.9791,0.2158,100.0,1.7008,Healthy
External,NASA_B0036,B0036,97,LiCoO2,CC,0.4502,0.0932,84.86,31.61,0.04,1.0003,0.1845,1.9792,0.2112,100.0,1.6971,Healthy
External,NASA_B0036,B0036,98,LiCoO2,CC,0.4507,0.0935,84.99,31.69,0.04,1.0011,0.185,1.9791,0.2133,100.0,1.6998,Healthy
External,NASA_B0036,B0036,99,LiCoO2,CC,0.4497,0.0936,84.56,30.64,0.04,1.0011,0.1853,1.9791,0.2162,100.0,1.6913,Healthy
External,NASA_B0036,B0036,100,LiCoO2,CC,0.449,0.0939,84.29,30.36,0.04,1.0008,0.1858,1.979,0.2152,100.0,1.6857,Healthy
External,NASA_B0036,B0036,101,LiCoO2,CC,0.4488,0.0941,84.16,30.47,0.04,1.0006,0.1863,1.9788,0.2135,100.0,1.6832,Healthy
External,NASA_B0036,B0036,102,LiCoO2,CC,0.4499,0.0939,84.64,31.69,0.04,1.0005,0.1859,1.9789,0.2134,100.0,1.6929,Healthy
External,NASA_B0036,B0036,103,LiCoO2,CC,0.4507,0.0939,84.92,32.58,0.04,1.001,0.1858,1.9788,0.2118,100.0,1.6985,Healthy
External,NASA_B0036,B0036,104,LiCoO2,CC,0.45,0.094,84.68,31.69,0.04,1.0004,0.186,1.9788,0.2169,100.0,1.6936,Healthy
External,NASA_B0036,B0036,105,LiCoO2,CC,0.4488,0.0945,84.15,30.61,0.04,1.0004,0.187,1.9786,0.2181,100.0,1.6831,Healthy
External,NASA_B0036,B0036,106,LiCoO2,CC,0.4492,0.0945,84.25,30.4,0.04,1.0008,0.1871,1.9788,0.2198,100.0,1.685,Healthy
External,NASA_B0036,B0036,107,LiCoO2,CC,0.4487,0.0947,84.02,30.55,0.04,1.0014,0.1873,1.9785,0.2162,100.0,1.6803,Healthy
External,NASA_B0036,B0036,108,LiCoO2,CC,0.4504,0.0945,84.72,32.48,0.04,1.0011,0.187,1.9787,0.2144,100.0,1.6944,Healthy
External,NASA_B0036,B0036,109,LiCoO2,CC,0.4503,0.0945,84.78,33.09,0.04,1.0,0.187,1.9783,0.2144,100.0,1.6956,Healthy
External,NASA_B0036,B0036,110,LiCoO2,CC,0.4493,0.095,84.21,32.12,0.04,1.0013,0.1879,1.9783,0.2135,100.0,1.6842,Healthy
External,NASA_B0036,B0036,111,LiCoO2,CC,0.4478,0.0953,83.61,30.91,0.04,1.0009,0.1886,1.9783,0.2143,100.0,1.6722,Healthy
External,NASA_B0036,B0036,112,LiCoO2,CC,0.4473,0.0955,83.38,30.59,0.04,1.0008,0.1889,1.9783,0.2141,100.0,1.6676,Healthy
External,NASA_B0036,B0036,113,LiCoO2,CC,0.4485,0.0955,83.91,31.08,0.04,1.0001,0.189,1.9782,0.2168,100.0,1.6782,Healthy
External,NASA_B0036,B0036,114,LiCoO2,CC,0.484,0.0791,100.0,33.99,0.04,1.0011,0.1569,1.9837,0.3234,100.0,2.4441,Healthy
External,NASA_B0036,B0036,115,LiCoO2,CC,0.4501,0.0952,84.57,32.26,0.04,1.0007,0.1883,1.9781,0.2167,100.0,1.6913,Healthy
External,NASA_B0036,B0036,116,LiCoO2,CC,0.4488,0.0956,84.01,31.43,0.04,1.0007,0.1891,1.9785,0.2158,100.0,1.6803,Healthy
External,NASA_B0036,B0036,117,LiCoO2,CC,0.4481,0.0958,83.66,31.21,0.04,1.0009,0.1896,1.9782,0.2156,100.0,1.6731,Healthy
External,NASA_B0036,B0036,118,LiCoO2,CC,0.4477,0.0961,83.52,31.08,0.04,1.0006,0.1901,1.9782,0.2169,100.0,1.6704,Healthy
External,NASA_B0036,B0036,119,LiCoO2,CC,0.4474,0.0963,83.3,31.05,0.04,1.0014,0.1904,1.9778,0.2156,100.0,1.666,Healthy
External,NASA_B0036,B0036,120,LiCoO2,CC,0.447,0.0965,83.21,31.06,0.04,1.0002,0.1908,1.9781,0.2147,100.0,1.6642,Healthy
External,NASA_B0036,B0036,121,LiCoO2,CC,0.4475,0.0965,83.34,30.98,0.04,1.0008,0.1909,1.978,0.2193,100.0,1.6668,Healthy
External,NASA_B0036,B0036,122,LiCoO2,CC,0.4466,0.0967,82.97,30.94,0.04,1.0008,0.1912,1.9778,0.216,100.0,1.6595,Healthy
External,NASA_B0036,B0036,123,LiCoO2,CC,0.4472,0.0969,83.12,30.93,0.04,1.0015,0.1916,1.9776,0.2218,100.0,1.6624,Healthy
External,NASA_B0036,B0036,124,LiCoO2,CC,0.4467,0.0969,83.02,30.86,0.04,1.0006,0.1917,1.9777,0.2222,100.0,1.6604,Healthy
External,NASA_B0036,B0036,125,LiCoO2,CC,0.4468,0.097,83.05,31.04,0.04,1.0006,0.1918,1.9778,0.2186,100.0,1.661,Healthy
External,NASA_B0036,B0036,126,LiCoO2,CC,0.4466,0.0971,82.88,31.04,0.04,1.0014,0.1921,1.9775,0.2196,100.0,1.6575,Healthy
External,NASA_B0036,B0036,127,LiCoO2,CC,0.4457,0.0975,82.54,30.96,0.04,1.0005,0.1928,1.9773,0.2168,100.0,1.6508,Healthy
External,NASA_B0036,B0036,128,LiCoO2,CC,0.4459,0.0974,82.66,30.95,0.04,1.0003,0.1925,1.9774,0.2214,100.0,1.6533,Healthy
External,NASA_B0036,B0036,129,LiCoO2,CC,0.446,0.0977,82.47,30.89,0.04,1.0027,0.1932,1.9775,0.2195,100.0,1.6494,Healthy
External,NASA_B0036,B0036,130,LiCoO2,CC,0.4477,0.0971,83.39,32.32,0.04,1.0005,0.1921,1.9776,0.2193,100.0,1.6679,Healthy
External,NASA_B0036,B0036,131,LiCoO2,CC,0.4482,0.0972,83.54,33.24,0.04,1.0011,0.1921,1.977,0.2196,100.0,1.6709,Healthy
External,NASA_B0036,B0036,132,LiCoO2,CC,0.4476,0.0974,83.29,32.67,0.04,1.0009,0.1925,1.9774,0.2215,100.0,1.6658,Healthy
External,NASA_B0036,B0036,133,LiCoO2,CC,0.4461,0.0979,82.66,31.63,0.04,1.0004,0.1935,1.9773,0.2206,100.0,1.6533,Healthy
External,NASA_B0036,B0036,134,LiCoO2,CC,0.4454,0.0981,82.34,31.23,0.04,1.0007,0.194,1.9771,0.2204,100.0,1.6469,Healthy
External,NASA_B0036,B0036,135,LiCoO2,CC,0.4493,0.1006,83.59,31.95,0.04,1.0006,0.1987,1.9762,0.2156,100.0,1.6719,Healthy
External,NASA_B0036,B0036,136,LiCoO2,CC,0.4502,0.0974,84.04,32.94,0.04,1.0044,0.1926,1.9775,0.2156,100.0,1.6808,Healthy
External,NASA_B0036,B0036,137,LiCoO2,CC,0.4488,0.0977,83.69,31.94,0.04,1.0016,0.1931,1.9775,0.2226,100.0,1.6738,Healthy
External,NASA_B0036,B0036,138,LiCoO2,CC,0.4472,0.0981,83.03,31.45,0.04,1.0011,0.194,1.977,0.2193,100.0,1.6606,Healthy
External,NASA_B0036,B0036,139,LiCoO2,CC,0.4466,0.0983,82.8,31.12,0.04,1.0006,0.1944,1.9772,0.2223,100.0,1.656,Healthy
External,NASA_B0036,B0036,140,LiCoO2,CC,0.4455,0.0987,82.34,30.76,0.04,1.0003,0.1951,1.9769,0.2219,100.0,1.6469,Healthy
External,NASA_B0036,B0036,141,LiCoO2,CC,0.4469,0.0985,82.87,32.32,0.04,1.0009,0.1948,1.9768,0.2183,100.0,1.6575,Healthy
External,NASA_B0036,B0036,142,LiCoO2,CC,0.4474,0.0987,83.02,32.95,0.04,1.001,0.1951,1.9767,0.2194,100.0,1.6604,Healthy
External,NASA_B0036,B0036,143,LiCoO2,CC,0.4456,0.099,82.3,31.96,0.04,1.0009,0.1957,1.9763,0.2195,100.0,1.6461,Healthy
External,NASA_B0036,B0036,144,LiCoO2,CC,0.445,0.0993,82.04,31.19,0.04,1.0003,0.1963,1.9764,0.2249,100.0,1.6408,Healthy
External,NASA_B0036,B0036,145,LiCoO2,CC,0.4443,0.0996,81.72,31.01,0.04,1.0007,0.1968,1.9764,0.2232,100.0,1.6344,Healthy
External,NASA_B0036,B0036,146,LiCoO2,CC,0.4447,0.0995,81.87,31.59,0.04,1.0006,0.1967,1.9765,0.2198,100.0,1.6374,Healthy
External,NASA_B0036,B0036,147,LiCoO2,CC,0.4458,0.0993,82.37,32.45,0.04,1.0004,0.1963,1.9762,0.2252,100.0,1.6474,Healthy
External,NASA_B0036,B0036,148,LiCoO2,CC,0.4467,0.099,82.73,33.71,0.04,1.001,0.1957,1.9764,0.2218,100.0,1.6546,Healthy
External,NASA_B0036,B0036,149,LiCoO2,CC,0.4451,0.0996,82.04,32.36,0.04,1.0008,0.1968,1.9765,0.2238,100.0,1.6409,Healthy
External,NASA_B0036,B0036,150,LiCoO2,CC,0.4433,0.1,81.33,31.56,0.04,1.0002,0.1975,1.9763,0.2198,100.0,1.6265,Healthy
External,NASA_B0036,B0036,151,LiCoO2,CC,0.4429,0.1003,81.09,31.14,0.04,1.0005,0.1982,1.9762,0.2199,100.0,1.6217,Healthy
External,NASA_B0036,B0036,152,LiCoO2,CC,0.4434,0.1003,81.24,31.04,0.04,1.0008,0.1983,1.9764,0.2253,100.0,1.6248,Healthy
External,NASA_B0036,B0036,153,LiCoO2,CC,0.4427,0.1005,80.94,31.05,0.04,1.001,0.1987,1.9763,0.2225,100.0,1.6188,Healthy
External,NASA_B0036,B0036,154,LiCoO2,CC,0.4421,0.101,80.69,31.11,0.04,1.0007,0.1996,1.976,0.2204,100.0,1.6137,Healthy
External,NASA_B0036,B0036,155,LiCoO2,CC,0.4418,0.1011,80.6,30.94,0.04,1.0001,0.1997,1.9758,0.2241,100.0,1.612,Healthy
External,NASA_B0036,B0036,156,LiCoO2,CC,0.4487,0.0996,83.36,32.68,0.04,1.002,0.1968,1.9763,0.2102,100.0,1.6671,Healthy
External,NASA_B0036,B0036,157,LiCoO2,CC,0.4505,0.0991,84.25,33.03,0.04,1.0008,0.1959,1.9765,0.2164,100.0,1.685,Healthy
External,NASA_B0036,B0036,158,LiCoO2,CC,0.4496,0.0992,83.93,32.14,0.04,1.0,0.1961,1.9762,0.2196,100.0,1.6787,Healthy
External,NASA_B0036,B0036,159,LiCoO2,CC,0.4491,0.0996,83.65,31.55,0.04,1.0003,0.1969,1.9765,0.2211,100.0,1.673,Healthy
External,NASA_B0036,B0036,160,LiCoO2,CC,0.4486,0.0998,83.32,31.32,0.04,1.0016,0.1973,1.9763,0.2191,100.0,1.6665,Healthy
External,NASA_B0036,B0036,161,LiCoO2,CC,0.449,0.0999,83.49,31.94,0.04,1.0013,0.1974,1.9762,0.219,100.0,1.6698,Healthy
External,NASA_B0036,B0036,162,LiCoO2,CC,0.4497,0.0999,83.73,32.96,0.04,1.0019,0.1973,1.976,0.2192,100.0,1.6747,Healthy
External,NASA_B0036,B0036,163,LiCoO2,CC,0.4486,0.1004,83.33,31.95,0.04,1.0008,0.1983,1.9759,0.2229,100.0,1.6665,Healthy
External,NASA_B0036,B0036,164,LiCoO2,CC,0.4468,0.1005,82.61,31.02,0.04,1.0007,0.1986,1.976,0.2179,100.0,1.6522,Healthy
External,NASA_B0036,B0036,165,LiCoO2,CC,0.4461,0.1009,82.31,30.72,0.04,1.0005,0.1993,1.9758,0.218,100.0,1.6463,Healthy
External,NASA_B0036,B0036,166,LiCoO2,CC,0.4457,0.1011,82.12,30.88,0.04,1.0004,0.1998,1.9758,0.2151,100.0,1.6424,Healthy
External,NASA_B0036,B0036,167,LiCoO2,CC,0.4468,0.1008,82.56,31.65,0.04,1.0011,0.1992,1.976,0.2188,100.0,1.6512,Healthy
External,NASA_B0036,B0036,168,LiCoO2,CC,0.4464,0.101,82.41,32.07,0.04,1.0004,0.1996,1.9757,0.2159,100.0,1.6482,Healthy
External,NASA_B0036,B0036,169,LiCoO2,CC,0.4465,0.1012,82.39,31.9,0.04,1.0009,0.2,1.9757,0.2218,100.0,1.6479,Healthy
External,NASA_B0036,B0036,170,LiCoO2,CC,0.445,0.1016,81.79,30.99,0.04,1.0003,0.2007,1.9758,0.2198,100.0,1.6358,Healthy
External,NASA_B0036,B0036,171,LiCoO2,CC,0.4448,0.1015,81.66,30.72,0.04,1.001,0.2006,1.9757,0.223,100.0,1.6332,Healthy
External,NASA_B0036,B0036,172,LiCoO2,CC,0.4444,0.1018,81.5,30.53,0.04,1.0004,0.2011,1.9754,0.2222,100.0,1.6299,Healthy
External,NASA_B0036,B0036,173,LiCoO2,CC,0.4454,0.1016,81.94,31.86,0.04,1.0003,0.2007,1.9754,0.2234,100.0,1.6388,Healthy
External,NASA_B0036,B0036,174,LiCoO2,CC,0.4452,0.1019,81.8,32.31,0.04,1.0008,0.2012,1.9754,0.2193,100.0,1.636,Healthy
External,NASA_B0036,B0036,175,LiCoO2,CC,0.4445,0.1021,81.56,31.79,0.04,0.9999,0.2017,1.9753,0.2232,100.0,1.6311,Healthy
External,NASA_B0036,B0036,176,LiCoO2,CC,0.4436,0.1025,81.1,31.02,0.04,1.0006,0.2024,1.9752,0.224,100.0,1.622,Healthy
External,NASA_B0036,B0036,177,LiCoO2,CC,0.4458,0.1019,82.08,32.53,0.04,1.0,0.2012,1.9749,0.2202,100.0,1.6416,Healthy
External,NASA_B0036,B0036,178,LiCoO2,CC,0.4439,0.1024,81.27,30.97,0.04,1.0003,0.2022,1.9751,0.22,100.0,1.6253,Healthy
External,NASA_B0036,B0036,179,LiCoO2,CC,0.4434,0.1026,80.98,30.76,0.04,1.0007,0.2027,1.975,0.2223,100.0,1.6196,Healthy
External,NASA_B0036,B0036,180,LiCoO2,CC,0.4425,0.103,80.62,30.66,0.04,1.0001,0.2033,1.975,0.2203,100.0,1.6124,Healthy
External,NASA_B0036,B0036,181,LiCoO2,CC,0.4421,0.1032,80.39,30.59,0.04,1.0009,0.2041,1.9748,0.2205,100.0,1.6078,Healthy
External,NASA_B0036,B0036,182,LiCoO2,CC,0.4422,0.1033,80.44,30.83,0.04,1.0007,0.2041,1.9749,0.2228,100.0,1.6088,Healthy
External,NASA_B0036,B0036,183,LiCoO2,CC,0.4421,0.1034,80.42,30.69,0.04,1.0002,0.2042,1.9747,0.2242,100.0,1.6084,Healthy
External,NASA_B0036,B0036,184,LiCoO2,CC,0.4419,0.1034,80.34,30.62,0.04,1.0002,0.2043,1.9747,0.2263,100.0,1.6068,Healthy
External,NASA_B0036,B0036,185,LiCoO2,CC,0.4414,0.1038,80.09,30.6,0.04,1.0002,0.2049,1.9749,0.2254,100.0,1.6018,Healthy
External,NASA_B0036,B0036,186,LiCoO2,CC,0.4408,0.104,79.75,30.52,0.04,1.0012,0.2054,1.9744,0.223,100.0,1.5949,Healthy
External,NASA_B0036,B0036,187,LiCoO2,CC,0.4406,0.1044,79.69,30.57,0.04,1.0003,0.206,1.9744,0.2251,100.0,1.5938,Healthy
External,NASA_B0036,B0036,188,LiCoO2,CC,0.4405,0.1043,79.6,30.53,0.04,1.001,0.206,1.9746,0.2223,100.0,1.592,Healthy
External,NASA_B0036,B0036,189,LiCoO2,CC,0.4396,0.1047,79.24,30.46,0.04,1.0003,0.2066,1.9743,0.2245,100.0,1.5847,Healthy
External,NASA_B0036,B0036,190,LiCoO2,CC,0.4386,0.1049,78.82,30.43,0.04,1.0003,0.2071,1.9741,0.2222,100.0,1.5763,Healthy
External,NASA_B0036,B0036,191,LiCoO2,CC,0.4381,0.1053,78.6,30.48,0.04,1.0,0.2078,1.974,0.2223,100.0,1.572,Healthy
External,NASA_B0036,B0036,192,LiCoO2,CC,0.4383,0.1052,78.65,30.47,0.04,1.0005,0.2076,1.974,0.2251,100.0,1.573,Healthy
External,NASA_B0036,B0036,193,LiCoO2,CC,0.4412,0.1045,79.85,33.14,0.04,1.0013,0.2064,1.9744,0.2221,100.0,1.597,Healthy
External,NASA_B0036,B0036,194,LiCoO2,CC,0.441,0.1046,79.79,32.93,0.04,1.001,0.2065,1.974,0.2276,100.0,1.5957,Healthy
External,NASA_B0036,B0036,195,LiCoO2,CC,0.439,0.1052,78.98,31.95,0.04,1.0,0.2077,1.9741,0.2263,100.0,1.5795,Healthy
External,NASA_B0036,B0036,196,LiCoO2,CC,0.4372,0.1057,78.15,31.19,0.04,1.0005,0.2087,1.9737,0.2229,100.0,1.5629,Healthy
External,NASA_B0036,B0036,197,LiCoO2,CC,0.4368,0.1061,77.96,30.99,0.04,1.0005,0.2094,1.9737,0.2242,100.0,1.5591,Healthy
External,NASA_B0045,B0045,1,LiCoO2,CC,0.6537,0.6917,54.1,9.49,0.84,0.5046,0.4704,0.6797,0.3836,100.0,1.082,Healthy
External,NASA_B0045,B0045,2,LiCoO2,CC,0.6319,0.6834,46.4,9.41,0.84,0.5044,0.4683,0.6849,0.3954,85.76,0.928,Degraded
External,NASA_B0045,B0045,3,LiCoO2,CC,0.6362,0.7156,44.26,9.14,0.84,0.5045,0.4757,0.6647,0.3997,81.81,0.8852,Degraded
External,NASA_B0045,B0045,4,LiCoO2,CC,0.6393,0.7376,42.91,9.07,0.84,0.5039,0.4802,0.651,0.4037,79.31,0.8581,End_of_Life
External,NASA_B0045,B0045,5,LiCoO2,CC,0.6425,0.7548,42.05,9.06,0.84,0.5046,0.4834,0.6403,0.4002,77.72,0.8409,End_of_Life
External,NASA_B0045,B0045,6,LiCoO2,CC,0.6444,0.7685,41.23,9.08,0.84,0.5041,0.4857,0.6318,0.4027,76.21,0.8245,End_of_Life
External,NASA_B0045,B0045,7,LiCoO2,CC,0.6475,0.7917,39.68,9.27,0.84,0.5041,0.4892,0.6177,0.4044,73.35,0.7936,End_of_Life
External,NASA_B0045,B0045,8,LiCoO2,CC,0.6459,0.7754,40.92,9.34,0.84,0.5049,0.4868,0.6277,0.4,75.64,0.8184,End_of_Life
External,NASA_B0045,B0045,9,LiCoO2,CC,0.6456,0.7832,39.89,9.31,0.84,0.5044,0.488,0.6229,0.4088,73.73,0.7978,End_of_Life
External,NASA_B0045,B0045,10,LiCoO2,CC,0.6488,0.7935,39.97,9.25,0.84,0.5043,0.4895,0.6166,0.3983,73.88,0.7994,End_of_Life
External,NASA_B0045,B0045,11,LiCoO2,CC,0.6483,0.8004,38.92,9.29,0.84,0.5042,0.4904,0.6126,0.4018,71.93,0.7783,End_of_Life
External,NASA_B0045,B0045,12,LiCoO2,CC,0.6488,0.8011,39.02,9.31,0.84,0.5044,0.4905,0.6122,0.4007,72.12,0.7804,End_of_Life
External,NASA_B0045,B0045,13,LiCoO2,CC,0.6456,0.7946,38.57,9.3,0.84,0.504,0.4896,0.616,0.4082,71.29,0.7713,End_of_Life
External,NASA_B0045,B0045,14,LiCoO2,CC,0.6439,0.7787,39.76,9.25,0.84,0.5044,0.4872,0.6255,0.4124,73.5,0.7953,End_of_Life
External,NASA_B0045,B0045,15,LiCoO2,CC,0.6462,0.7909,39.12,9.22,0.84,0.5055,0.489,0.6181,0.4121,72.31,0.7824,End_of_Life
External,NASA_B0045,B0045,16,LiCoO2,CC,0.6467,0.8009,38.25,9.19,0.84,0.5041,0.4903,0.6122,0.41,70.7,0.7649,End_of_Life
External,NASA_B0045,B0045,17,LiCoO2,CC,0.6482,0.8102,37.72,9.19,0.84,0.5042,0.4917,0.6066,0.4091,69.73,0.7545,End_of_Life
External,NASA_B0045,B0045,18,LiCoO2,CC,0.6478,0.8107,37.52,9.21,0.84,0.504,0.4918,0.6065,0.4085,69.35,0.7504,End_of_Life
External,NASA_B0045,B0045,19,LiCoO2,CC,0.6486,0.8175,37.04,9.16,0.84,0.5038,0.4925,0.6023,0.406,68.46,0.7407,End_of_Life
External,NASA_B0045,B0045,20,LiCoO2,CC,0.343,0.1074,0.0,8.87,0.84,0.504,0.1069,0.9942,0.2418,0.0,0.0,End_of_Life
External,NASA_B0045,B0045,21,LiCoO2,CC,0.6557,0.8449,36.54,9.1,0.84,0.5041,0.4955,0.5863,0.4196,67.55,0.7309,End_of_Life
External,NASA_B0045,B0045,22,LiCoO2,CC,0.6463,0.8148,36.44,9.2,0.84,0.504,0.4922,0.6039,0.4123,67.35,0.7287,End_of_Life
External,NASA_B0045,B0045,23,LiCoO2,CC,0.645,0.8148,35.81,9.22,0.84,0.5051,0.4923,0.6041,0.4158,66.18,0.7161,End_of_Life
External,NASA_B0045,B0045,24,LiCoO2,CC,0.6456,0.8183,35.65,9.24,0.84,0.5047,0.4927,0.6019,0.4125,65.89,0.7129,End_of_Life
External,NASA_B0045,B0045,25,LiCoO2,CC,0.6446,0.8147,35.71,9.22,0.84,0.5046,0.4923,0.604,0.4106,66.01,0.7142,End_of_Life
External,NASA_B0045,B0045,26,LiCoO2,CC,0.647,0.8202,35.95,9.14,0.84,0.5054,0.4929,0.6007,0.3992,66.46,0.7191,End_of_Life
External,NASA_B0045,B0045,27,LiCoO2,CC,0.6452,0.8158,35.87,9.05,0.84,0.504,0.4923,0.6034,0.4006,66.3,0.7174,End_of_Life
External,NASA_B0045,B0045,28,LiCoO2,CC,0.6422,0.8099,35.36,9.31,0.84,0.5045,0.4916,0.6067,0.4129,65.35,0.7071,End_of_Life
External,NASA_B0045,B0045,29,LiCoO2,CC,0.6444,0.8187,35.18,9.17,0.84,0.5042,0.4926,0.6016,0.404,65.02,0.7035,End_of_Life
External,NASA_B0045,B0045,30,LiCoO2,CC,0.6391,0.8044,34.71,9.29,0.84,0.505,0.4908,0.6099,0.4153,64.15,0.6941,End_of_Life
External,NASA_B0045,B0045,31,LiCoO2,CC,0.6375,0.8009,34.57,9.32,0.84,0.5041,0.4904,0.6122,0.4165,63.9,0.6914,End_of_Life
External,NASA_B0045,B0045,32,LiCoO2,CC,0.6376,0.7988,34.86,9.29,0.84,0.5041,0.4901,0.6134,0.4065,64.43,0.6972,End_of_Life
External,NASA_B0045,B0045,33,LiCoO2,CC,0.6355,0.7978,34.16,9.37,0.84,0.504,0.4899,0.614,0.4193,63.15,0.6832,End_of_Life
External,NASA_B0045,B0045,34,LiCoO2,CC,0.6422,0.8204,34.11,9.33,0.84,0.5041,0.4929,0.6006,0.4222,63.05,0.6822,End_of_Life
External,NASA_B0045,B0045,35,LiCoO2,CC,0.6418,0.7995,36.45,9.37,0.84,0.5043,0.4902,0.613,0.4169,67.37,0.729,End_of_Life
