Source,Current_Mode,Dataset,ID,Sequence,Q_discharge_Ah,Q_nominal_Ah,SoH_%,DoD_%,CapFade_%,dSoH_per_cycle,EFC,Health_Label,C_rate_mean,C_rate_peak,T_avg_C,T_stress_norm,KI,KI_Source,RPA_ms2,CVI,RBF,DCSS,DCSS_Source,DCSS_Band,FSI,FSI_Source,FSI_Severity,Drive_Profile_Label,Fleet_DCSS_Equivalent,Profile_Rationale,Degradation_Driver,Expected_dSoH_from_FSI,Trip_ID,Distance_km,Drive_Time_min
Lab,Constant Current (CC),CALCE_CS2,CS2_33,696,1.1454,1.1,104.13,100.0,-4.13,-0.07,696.0,Healthy,0.498,0.887,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.4429,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,697,1.1446,1.1,104.06,100.0,-4.06,-0.07,697.0,Healthy,0.498,0.884,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.4426,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,698,1.1438,1.1,103.98,100.0,-3.98,-0.08,698.0,Healthy,0.498,0.884,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.4426,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,699,1.1429,1.1,103.9,100.0,-3.9,-0.08,699.0,Healthy,0.498,0.883,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.4425,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,700,1.1421,1.1,103.83,100.0,-3.83,-0.07,700.0,Healthy,0.498,0.883,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.4425,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,701,1.1414,1.1,103.76,100.0,-3.76,-0.07,701.0,Healthy,0.498,0.884,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.4425,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,702,1.1406,1.1,103.69,100.0,-3.69,-0.07,702.0,Healthy,0.498,0.882,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.4424,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,703,1.1399,1.1,103.62,100.0,-3.62,-0.07,703.0,Healthy,0.498,0.886,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.4427,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,704,1.1365,1.1,103.32,100.0,-3.32,-0.3,704.0,Healthy,0.498,0.881,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.4423,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,705,1.1329,1.1,102.99,100.0,-2.99,-0.33,705.0,Healthy,0.498,0.894,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.4436,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,706,1.1313,1.1,102.85,100.0,-2.85,-0.14,706.0,Healthy,0.498,0.893,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.4434,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,707,1.1299,1.1,102.72,100.0,-2.72,-0.13,707.0,Healthy,0.498,0.893,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.4435,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,708,1.0203,1.1,92.76,92.76,7.24,-9.96,656.74,Healthy,0.5,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.3861,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,709,1.1328,1.1,102.98,100.0,-2.98,10.22,709.0,Healthy,0.498,0.888,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.443,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,710,1.0109,1.1,91.9,91.9,8.1,-11.08,652.49,Healthy,0.5,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.384,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,711,1.1272,1.1,102.47,100.0,-2.47,10.57,711.0,Healthy,0.499,0.897,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.4439,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,712,1.1259,1.1,102.35,100.0,-2.35,-0.12,712.0,Healthy,0.498,0.893,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.4435,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,713,1.1269,1.1,102.45,100.0,-2.45,0.1,713.0,Healthy,0.499,0.901,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.4442,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,714,1.1288,1.1,102.62,100.0,-2.62,0.17,714.0,Healthy,0.498,0.885,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.4427,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,715,1.1244,1.1,102.22,100.0,-2.22,-0.4,715.0,Healthy,0.498,0.89,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.4432,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,716,1.123,1.1,102.09,100.0,-2.09,-0.13,716.0,Healthy,0.499,0.897,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.4438,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,717,1.1223,1.1,102.02,100.0,-2.02,-0.07,717.0,Healthy,0.498,0.893,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.4435,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,718,1.1218,1.1,101.98,100.0,-1.98,-0.04,718.0,Healthy,0.499,0.896,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.4438,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,719,1.1247,1.1,102.25,100.0,-2.25,0.27,719.0,Healthy,0.498,0.895,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.4437,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,720,1.1232,1.1,102.11,100.0,-2.11,-0.14,720.0,Healthy,0.498,0.882,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.4423,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,721,1.12,1.1,101.81,100.0,-1.81,-0.3,721.0,Healthy,0.498,0.894,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.4436,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,722,1.1191,1.1,101.74,100.0,-1.74,-0.07,722.0,Healthy,0.498,0.893,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.4434,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,723,1.1179,1.1,101.62,100.0,-1.62,-0.12,723.0,Healthy,0.499,0.896,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.4437,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,724,1.1208,1.1,101.89,100.0,-1.89,0.27,724.0,Healthy,0.498,0.895,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.4437,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,725,1.1204,1.1,101.85,100.0,-1.85,-0.04,725.0,Healthy,0.498,0.882,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.4424,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,726,1.1162,1.1,101.47,100.0,-1.47,-0.38,726.0,Healthy,0.498,0.889,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.4431,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,727,1.1153,1.1,101.39,100.0,-1.39,-0.08,727.0,Healthy,0.498,0.892,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.4433,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,728,1.1145,1.1,101.32,100.0,-1.32,-0.07,728.0,Healthy,0.499,0.901,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.4442,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,729,1.1174,1.1,101.58,100.0,-1.58,0.26,729.0,Healthy,0.499,0.897,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.4438,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,730,1.1179,1.1,101.63,100.0,-1.63,0.05,730.0,Healthy,0.498,0.884,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.4426,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,731,1.1181,1.1,101.64,100.0,-1.64,0.01,731.0,Healthy,0.498,0.888,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.443,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,732,1.1181,1.1,101.65,100.0,-1.65,0.01,732.0,Healthy,0.498,0.882,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.4424,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,733,1.1185,1.1,101.69,100.0,-1.69,0.04,733.0,Healthy,0.498,0.877,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.4419,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,734,1.1183,1.1,101.66,100.0,-1.66,-0.03,734.0,Healthy,0.498,0.879,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.442,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,735,1.118,1.1,101.64,100.0,-1.64,-0.02,735.0,Healthy,0.498,0.88,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.4421,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,736,1.097,1.1,99.73,99.73,0.27,-1.91,734.01,Healthy,0.498,0.889,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.4424,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_33,737,1.0978,1.1,99.8,99.8,0.2,0.07,735.53,Healthy,0.498,0.892,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.4428,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
